Name,Price,Rating,Release,Follows,Online,Peak,Genre
Neon Chrome,$14.99,86.31%,Apr 2016,"5,026",2,313,Action-Roguelike
Neophyte,$2.99,86.31%,Aug 2022,"1,876",1,385,Action-Roguelike
Firehawk FPV: Drone Fighter,$15.99,86.30%,Aug 2025,"2,463",30,65,Action-Roguelike
Nekomancy,Free,86.28%,Sep 2022,118,0,11,Action-Roguelike
Rabbit Hole,Free,86.24%,Mar 2024,"1,844",8,70,Action-Roguelike
Sektori,$14.99,86.24%,Nov 2025,595,42,67,Action-Roguelike
Gacha Fever,$4.99,86.20%,Jul 2024,398,1,38,Action-Roguelike
Motordoom,$13.99,86.19%,Aug 2024,"1,661",0,44,Action-Roguelike
Duriano,$12.99,86.15%,Apr 2025,370,0,37,Action-Roguelike
Nunholy,$5.59,86.14%,Jan 2025,"28,311",23,"2,998",Action-Roguelike
Wizard Shrimp,$2.99,86.14%,Dec 2024,184,0,27,Action-Roguelike
Clone Drone in the Hyperdome,$19.99,86.13%,Dec 2024,"2,598",19,136,Action-Roguelike
The Rogue Prince of Persia,$22.49,86.12%,Aug 2025,"16,143",34,849,Action-Roguelike
BloodRush: Undying Wish,$9.99,86.08%,Jul 2025,814,0,14,Action-Roguelike
Vagante,$14.99,86.06%,Feb 2018,"46,615",55,518,Action-Roguelike
Aces & Adventures,$19.99,86.05%,Feb 2023,"8,705",3,"2,455",Action-Roguelike
PARA♰BELLUM ~ 魔弹帕菈,$2.99,86.00%,Apr 2024,278,0,19,Action-Roguelike
Space Will,$3.99,86.00%,Jul 2024,231,0,39,Action-Roguelike
UBERMOSH Vol.3,$0.49,85.94%,Aug 2016,567,56,"6,188",Action-Roguelike
Skeleton War,$3.99,85.94%,Feb 2024,43,0,10,Action-Roguelike
Noobs Are Coming,$7.99,85.93%,Jul 2025,"3,270",57,453,Action-Roguelike
Morbid Metal DemoDemo,Free,85.92%,Jun 2025,—,1,834,Action-Roguelike
Rogue Labyrinth,$14.99,85.88%,Sep 2025,"1,490",0,43,Action-Roguelike
Schism,$11.99,85.88%,Mar 2025,"1,059",1,20,Action-Roguelike
Deep Snake,Free,85.88%,Aug 2025,231,0,43,Action-Roguelike
Orb Tower,$1.99,85.86%,Mar 2025,237,0,31,Action-Roguelike
Ziggurat 2,$24.99,85.83%,Oct 2021,"8,969",12,436,Action-Roguelike
Kill The Music,$9.99,85.82%,Aug 2025,"1,455",0,21,Action-Roguelike
---Red---Tether-->,$12.99,85.82%,Jan 2022,533,0,28,Action-Roguelike
Survivor Girls of Monster Dungeon,$9.99,85.80%,Apr 2025,"1,645",0,371,Action-Roguelike
Chessplosion,$11.99,85.80%,Sep 2021,821,0,29,Action-Roguelike
ODDCORE DEMODemo,Free,85.80%,Jan 2025,—,0,31,Action-Roguelike
HighFleet,$29.99,85.78%,Jul 2021,"36,936",103,"1,709",Action-Roguelike
Impaler Gold,$4.99,85.78%,Dec 2022,"2,029",0,39,Action-Roguelike
Nordic Ashes: Survivors of Ragnarok,$9.99,85.77%,Apr 2024,"13,549",47,"3,992",Action-Roguelike
Attack Core,$5.99,85.77%,Nov 2024,149,0,27,Action-Roguelike
Deadlink,$24.99,85.76%,Jul 2023,"19,554",19,"1,927",Action-Roguelike
Shape of Dreams,$24.99,85.75%,Sep 2025,"45,605","1,577","45,773",Action-Roguelike
Vellum,$19.99,85.73%,May 2025,"13,019",30,"1,416",Action-Roguelike
Skelly Selest,$4.99,85.72%,May 2018,"2,350",0,15,Action-Roguelike
Lost in Random: The Eternal Die DemoDemo,Free,85.69%,Feb 2025,—,3,118,Action-Roguelike
天天地下城,$4.99,85.67%,Jan 2022,94,0,4,Action-Roguelike
Death Skid Marks,Free,85.66%,Nov 2014,"2,783",1,150,Action-Roguelike
We Who Are About To Die,$15.39,85.63%,Nov 2022,"57,322",131,"2,266",Action-Roguelike
Just King,$4.99,85.63%,Dec 2023,"4,918",3,"1,247",Action-Roguelike
Grim Trials DemoDemo,Free,85.62%,Jul 2025,—,0,"1,203",Action-Roguelike
Hellbrella,$7.99,85.61%,Sep 2025,703,0,43,Action-Roguelike
Glyphica: Typing Survival,$9.99,85.55%,Oct 2024,"6,945",26,519,Action-Roguelike
BLOODSAINT,$0.99,85.55%,Dec 2024,252,0,5,Action-Roguelike
Temp Zero,$4.99,85.54%,Apr 2022,503,0,20,Action-Roguelike
Zlime: Return Of Demon Lord,$6.99,85.52%,Apr 2024,352,0,12,Action-Roguelike
Silly Survivors,$2.99,85.50%,Oct 2025,281,2,35,Action-Roguelike
Pathogenic DemoDemo,Free,85.50%,Oct 2025,—,85,390,Action-Roguelike
Void Wizard,$1.99,85.49%,Apr 2024,251,1,8,Action-Roguelike
Angvik 2,$5.00,85.48%,Jun 2024,386,0,167,Action-Roguelike
