Name,Price,Rating,Release,Follows,Online,Peak,Genre
Gods of Havoc: Into the Void,$7.99,72.17%,Aug 2019,119,0,3,God-Game
John Christian 2,$2.99,71.63%,Jun 2022,76,0,3,God-Game
Reprisal Universe,$6.99,71.57%,Sep 2014,"2,029",0,160,God-Game
Genesis Relic: Idle Sandbox Simulator DemoDemo,Free,71.55%,Oct 2025,—,0,17,God-Game
Zombie God,$11.79,71.55%,Oct 2025,75,0,7,God-Game
Elemental Engagements,Free,71.55%,Jan 2024,36,0,3,God-Game
Buzz Cut Simulation,$1.90,71.55%,Nov 2023,15,0,2,God-Game
Kojimachi,$4.99,71.52%,Aug 2022,55,0,16,God-Game
Zen World,$9.99,71.37%,Oct 2021,700,1,59,God-Game
Weyrdlets : Idle Desktop Pets,Free,71.36%,Jul 2024,"1,606",5,158,God-Game
EvoLife,$9.99,71.25%,Sep 2022,373,0,28,God-Game
"Species: Artificial Life, Real Evolution",$19.99,71.15%,Sep 2018,"12,110",2,257,God-Game
Idle Shapes,$0.99,71.00%,Nov 2022,27,0,16,God-Game
Bridges & Docks,$4.99,70.99%,Apr 2024,415,0,7,God-Game
"Honey, I Joined a Cult",$21.99,70.99%,Nov 2022,"28,447",17,"1,161",God-Game
Anomaly Evolution,$1.99,70.88%,Oct 2025,"1,098",22,170,God-Game
Plentiful DemoDemo,Free,70.84%,Sep 2024,—,0,5,God-Game
SHWA[ʃwɑ:],$4.99,70.84%,Jan 2025,11,0,2,God-Game
Separium: 12th Elevator,$8.88,70.84%,Mar 2025,15,0,4,God-Game
Alchemy Laboratory: Simulator,$4.99,70.84%,Jan 2025,20,0,2,God-Game
Inn Hand,$2.99,70.84%,Dec 2024,19,0,2,God-Game
Waste It,$0.49,70.84%,Oct 2022,21,0,1,God-Game
Spacetime Dimension,$0.99,70.84%,Aug 2022,74,0,1,God-Game
Dragon Question,$3.99,70.84%,Sep 2021,32,0,2,God-Game
MouthSimulater: MelonSeedsCracker,$1.99,70.84%,Aug 2021,9,0,2,God-Game
me Igigu,$9.99,70.84%,Jun 2025,143,0,5,God-Game
Poly Skies,$6.99,70.75%,Jan 2023,408,0,6,God-Game
The Mims Beginning,Free,70.65%,Jan 2015,"7,341",1,90,God-Game
HOLY QURAN VR EXPERİENCE,$9.99,70.59%,Sep 2020,234,0,2,God-Game
Office Fight,$9.99,70.57%,Aug 2024,211,0,6,God-Game
ELE RAMPAGE,Free,70.57%,Sep 2021,30,0,2,God-Game
Utopia,$4.99,70.48%,Dec 2019,578,0,20,God-Game
Destructive Physics - Destruction Simulator,$19.99,70.48%,Aug 2021,848,0,9,God-Game
Miniland Adventure,$10.99,70.44%,Apr 2023,"3,640",1,274,God-Game
Black Forest,$4.49,70.43%,Sep 2023,"3,581",1,52,God-Game
Project Chemistry,$12.99,70.36%,Jun 2021,"1,738",0,63,God-Game
Love Tavern,$11.99,70.28%,Dec 2023,"7,948",4,424,God-Game
Driftland: The Magic Revival,$19.99,70.28%,Apr 2019,"33,009",7,594,God-Game
HOTEL GREENWOOD,$9.99,70.27%,Aug 2022,492,0,10,God-Game
RPG Alchemy,$2.99,70.25%,Oct 2023,208,0,14,God-Game
Tiny Island,$4.99,70.19%,May 2023,482,0,4,God-Game
Fate Tectonics,$4.99,70.17%,Sep 2015,950,1,643,God-Game
Totally Working Game,Free,70.15%,Aug 2021,69,0,5,God-Game
These Doomed Isles,$14.99,69.99%,Oct 2024,"6,359",1,200,God-Game
FLAM EVAW DemoDemo,Free,69.94%,Sep 2025,—,0,47,God-Game
Gerritory,$7.99,69.91%,Oct 2020,130,0,8,God-Game
The Savior's Gang,$4.99,69.77%,Mar 2019,451,0,8,God-Game
Goblins of Elderstone,$19.99,69.65%,Mar 2023,"6,474",2,163,God-Game
Megaton Rainfall,$15.99,69.65%,Nov 2017,"17,028",1,457,God-Game
3D PUZZLE - Gas Station,$199.99,69.59%,Oct 2024,27,0,2,God-Game
Tanks Logic Puzzle,$199.99,69.59%,Sep 2024,39,0,2,God-Game
Alpha Lyrae Discovery,$10.99,69.59%,Sep 2019,85,0,3,God-Game
JIANGHU CHRONICLES,$17.99,69.59%,Nov 2025,"13,347",107,"6,340",God-Game
Seven Second Summer Camp,$6.99,69.44%,May 2024,46,0,3,God-Game
Mini Taoism,$4.99,69.44%,Apr 2023,73,0,4,God-Game
"TRIBAL ""The 12 Gates""",$24.99,69.44%,Apr 2022,85,0,7,God-Game
Gods Against Machines Prologue,Free,69.44%,Feb 2024,184,0,14,God-Game
Feed the Greed,$2.99,69.39%,Sep 2025,206,2,74,God-Game
ELARIENNE,$7.99,69.35%,Aug 2025,192,3,183,God-Game
Art of Destruction,$4.99,69.26%,Feb 2022,418,1,6,God-Game
Planet Coaster 2,$35.74,69.23%,Nov 2024,"51,621","1,813","20,048",God-Game
Rogue AI: Idle Domination DemoDemo,Free,69.20%,Oct 2025,—,0,8,God-Game
Desktop Town DemoDemo,Free,69.20%,Sep 2025,—,1,7,God-Game
Jawless Fishtank DemoDemo,Free,69.20%,May 2025,—,0,2,God-Game
Bugz Bows and Curses,$3.99,69.20%,May 2024,24,0,2,God-Game
Yellowlooper,$0.99,69.20%,Aug 2016,14,0,2,God-Game
Dark Web: Vigilante,$4.99,69.20%,Nov 2024,85,0,4,God-Game
Destructive Contraptions,$5.99,69.20%,Jul 2022,46,0,2,God-Game
